user_id,age,location,time_spent,type
828,59,Sevilla,74,Empleado
829,28,Barcelona,31,Empleado
830,37,Valencia,88,Empresario
831,87,Sevilla,39,Retirado
832,88,Sevilla,43,Retirado
833,87,Madrid,58,Retirado
834,48,Sevilla,62,Funcionario
835,23,Valencia,166,Empleado
836,50,Barcelona,113,Sin empleo
837,63,Barcelona,108,Empleado
838,85,Barcelona,167,Retirado
839,27,Barcelona,42,Empleado
840,31,Madrid,41,Empleado
841,89,Sevilla,168,Retirado
842,88,Madrid,42,Retirado
843,87,Sevilla,70,Retirado
844,48,Sevilla,142,Empresario
845,71,Valencia,131,Retirado
846,34,Valencia,36,Empleado
847,27,Madrid,75,Estudiante
848,66,Valencia,137,Retirado
849,50,Sevilla,38,Empleado
850,60,Sevilla,135,Empleado
851,49,Madrid,175,Funcionario
852,80,Barcelona,42,Retirado
853,42,Valencia,34,Empleado
854,35,Valencia,155,Empleado
855,57,Barcelona,98,Empleado
856,70,Sevilla,111,Retirado
857,61,Madrid,78,Sin empleo
858,36,Valencia,60,Empresario
859,64,Valencia,180,Retirado
860,36,Madrid,159,Empleado
861,33,Madrid,138,Sin empleo
862,19,Valencia,174,Empresario
863,60,Barcelona,70,Funcionario
864,82,Sevilla,107,Retirado
865,77,Valencia,54,Retirado
866,57,Barcelona,135,Empleado
867,45,Madrid,114,Empresario
868,24,Barcelona,175,Empleado
869,51,Barcelona,77,Empleado
870,80,Madrid,72,Retirado
871,61,Valencia,66,Sin empleo
872,53,Barcelona,132,Empleado
873,58,Valencia,40,Empresario
874,28,Barcelona,61,Empleado
875,46,Madrid,151,Empleado
876,49,Sevilla,117,Funcionario
877,31,Barcelona,118,Empresario
878,38,Madrid,47,Empleado
879,18,Sevilla,156,Estudiante
880,43,Sevilla,64,Empleado
881,84,Valencia,71,Retirado
882,58,Sevilla,83,Empleado
883,64,Sevilla,104,Empleado
884,44,Madrid,53,Sin empleo
885,64,Valencia,127,Empresario
886,68,Barcelona,146,Retirado
887,58,Madrid,168,Funcionario
888,41,Barcelona,31,Funcionario
889,36,Madrid,157,Empleado
890,63,Sevilla,44,Funcionario
891,31,Madrid,46,Empleado
892,39,Barcelona,102,Funcionario
893,31,Madrid,141,Funcionario
894,82,Madrid,68,Retirado
895,25,Valencia,60,Empleado
896,45,Madrid,84,Empresario
897,78,Valencia,93,Sin empleo
898,35,Sevilla,43,Sin empleo
899,88,Madrid,63,Retirado
900,32,Valencia,76,Empleado
901,27,Valencia,102,Empleado
902,33,Valencia,52,Funcionario
903,25,Valencia,135,Empleado
904,79,Sevilla,159,Retirado
905,43,Barcelona,131,Empleado
906,83,Valencia,67,Retirado
907,51,Valencia,133,Empresario
908,52,Sevilla,160,Empleado
909,22,Valencia,139,Estudiante
910,56,Valencia,99,Empleado
911,68,Madrid,126,Retirado
912,76,Barcelona,37,Retirado
913,25,Barcelona,172,Empleado
914,52,Valencia,85,Empresario
915,25,Madrid,86,Sin empleo
916,59,Sevilla,97,Sin empleo
917,45,Valencia,165,Empleado
918,41,Barcelona,71,Empresario
919,62,Valencia,84,Empleado
920,80,Madrid,71,Retirado
921,30,Valencia,95,Empleado
922,70,Valencia,175,Retirado
923,88,Valencia,106,Retirado
924,37,Madrid,117,Empleado
925,71,Valencia,101,Retirado
926,63,Madrid,133,Empleado
927,90,Sevilla,158,Retirado
928,80,Sevilla,137,Empresario
929,56,Valencia,65,Empleado
930,31,Sevilla,134,Empleado
931,55,Valencia,82,Sin empleo
932,63,Valencia,119,Funcionario
933,51,Barcelona,98,Retirado
934,49,Barcelona,138,Empleado
935,26,Madrid,83,Empleado
936,45,Madrid,137,Empresario
937,58,Valencia,115,Empleado
938,37,Valencia,52,Funcionario
939,77,Madrid,34,Retirado
940,90,Barcelona,46,Sin empleo
941,31,Barcelona,33,Empleado
942,36,Madrid,171,Empresario
943,43,Valencia,170,Funcionario
944,39,Barcelona,68,Funcionario
945,37,Barcelona,100,Funcionario
946,27,Barcelona,119,Empleado
947,56,Barcelona,62,Empleado
948,31,Barcelona,154,Funcionario
949,77,Sevilla,123,Retirado
950,52,Valencia,135,Empleado
951,32,Barcelona,129,Empleado
952,48,Barcelona,140,Empleado
953,55,Madrid,105,Empleado
954,71,Madrid,98,Retirado
955,36,Sevilla,146,Empleado
956,47,Madrid,110,Funcionario
957,58,Barcelona,65,Empleado
958,62,Barcelona,116,Empleado
959,50,Barcelona,94,Empleado
960,60,Barcelona,107,Empresario
961,60,Valencia,98,Empleado
962,50,Sevilla,142,Empleado
963,58,Sevilla,163,Empleado
964,83,Madrid,118,Retirado
965,81,Sevilla,83,Retirado
966,70,Valencia,41,Retirado
967,68,Barcelona,164,Retirado
968,68,Madrid,171,Retirado
969,32,Valencia,87,Funcionario
970,25,Barcelona,153,Empresario
971,84,Sevilla,131,Retirado
972,79,Madrid,119,Retirado
973,60,Barcelona,56,Funcionario
974,56,Valencia,160,Retirado
975,46,Sevilla,113,Funcionario
976,49,Sevilla,100,Empleado
977,78,Barcelona,75,Retirado
978,18,Barcelona,153,Estudiante
979,29,Barcelona,92,Funcionario
980,80,Barcelona,84,Retirado
981,22,Madrid,96,Sin empleo
982,68,Sevilla,60,Retirado
983,67,Valencia,62,Retirado
984,85,Sevilla,58,Retirado
985,30,Sevilla,164,Empleado
986,35,Sevilla,54,Empleado
987,72,Sevilla,103,Retirado
988,51,Madrid,114,Funcionario
989,88,Barcelona,107,Retirado
990,60,Madrid,32,Empleado
991,81,Valencia,155,Retirado
992,67,Sevilla,71,Retirado
993,47,Sevilla,52,Empleado
994,60,Valencia,158,Sin empleo
995,86,Madrid,82,Retirado
996,23,Valencia,162,Sin empleo
997,21,Sevilla,170,Sin empleo
998,87,Valencia,178,Retirado
999,20,Valencia,68,Estudiante
1000,21,Barcelona,84,Estudiante
1001,44,Barcelona,172,Funcionario
1002,89,Madrid,73,Retirado
1003,28,Sevilla,94,Empleado
1004,88,Valencia,51,Retirado
1005,50,Barcelona,48,Empleado
1006,39,Valencia,138,Sin empleo
1007,24,Madrid,127,Empleado
1008,81,Valencia,31,Retirado
1009,72,Madrid,175,Retirado
1010,51,Valencia,43,Empleado
1011,22,Barcelona,59,Estudiante
1012,37,Sevilla,133,Empleado
1013,57,Barcelona,84,Empleado
1014,48,Madrid,136,Empleado
1015,39,Valencia,127,Empleado
1016,25,Valencia,165,Empleado
1017,81,Barcelona,124,Retirado
1018,38,Barcelona,99,Funcionario
1019,27,Madrid,153,Empleado
1020,38,Valencia,107,Empleado
1021,73,Valencia,159,Retirado
1022,23,Madrid,132,Sin empleo
1023,27,Valencia,55,Empleado
1024,72,Valencia,97,Retirado
1025,25,Sevilla,154,Estudiante
1026,39,Sevilla,64,Funcionario
1027,56,Sevilla,128,Funcionario
1028,85,Barcelona,118,Retirado
1029,61,Madrid,163,Funcionario
1030,78,Barcelona,153,Retirado
1031,51,Barcelona,150,Retirado
1032,71,Barcelona,95,Retirado
1033,18,Madrid,75,Empleado
1034,26,Valencia,30,Empleado
1035,65,Valencia,140,Retirado
1036,70,Sevilla,71,Retirado
1037,20,Madrid,90,Sin empleo
1038,85,Sevilla,106,Retirado
1039,41,Madrid,50,Funcionario
1040,72,Valencia,125,Retirado
1041,44,Barcelona,63,Sin empleo
1042,58,Valencia,121,Empleado
1043,51,Barcelona,71,Funcionario
1044,38,Valencia,119,Funcionario
1045,63,Valencia,168,Funcionario
1046,50,Sevilla,63,Sin empleo
1047,31,Barcelona,178,Empresario
1048,52,Valencia,87,Funcionario
1049,63,Valencia,82,Empleado
1050,35,Sevilla,97,Funcionario
1051,68,Valencia,132,Retirado
1052,48,Sevilla,143,Empleado
1053,53,Valencia,112,Funcionario
1054,30,Valencia,167,Empleado
1055,61,Barcelona,163,Sin empleo
1056,58,Madrid,38,Funcionario
1057,27,Valencia,56,Empleado
1058,73,Valencia,152,Retirado
1059,46,Sevilla,113,Funcionario
1060,46,Valencia,169,Funcionario
1061,60,Madrid,159,Empleado
1062,24,Sevilla,163,Empresario
1063,51,Sevilla,142,Funcionario
1064,34,Sevilla,38,Empleado
1065,23,Sevilla,41,Empleado
1066,35,Barcelona,78,Empleado
1067,81,Madrid,127,Retirado
1068,21,Sevilla,57,Sin empleo
1069,19,Madrid,176,Estudiante
1070,80,Barcelona,115,Retirado
1071,73,Sevilla,95,Empresario
1072,35,Barcelona,157,Empleado
1073,29,Madrid,118,Funcionario
1074,37,Valencia,102,Empleado
1075,52,Sevilla,65,Empleado
1076,39,Sevilla,61,Funcionario
1077,60,Sevilla,132,Empleado
1078,59,Valencia,53,Funcionario
1079,83,Sevilla,135,Retirado
1080,39,Barcelona,60,Empleado
1081,73,Valencia,172,Retirado
1082,83,Barcelona,44,Retirado
1083,19,Madrid,88,Empleado
1084,78,Madrid,142,Retirado
1085,50,Barcelona,64,Empleado
1086,36,Madrid,148,Funcionario
1087,70,Barcelona,66,Retirado
1088,69,Barcelona,103,Retirado
1089,81,Madrid,150,Retirado
1090,31,Sevilla,126,Estudiante
1091,46,Barcelona,145,Empleado
1092,75,Madrid,61,Retirado
1093,83,Sevilla,75,Retirado
1094,70,Barcelona,122,Retirado
1095,90,Valencia,81,Retirado
1096,24,Madrid,79,Empleado
1097,26,Madrid,66,Empleado
1098,24,Valencia,148,Empleado
1099,20,Madrid,135,Estudiante
1100,22,Sevilla,81,Sin empleo
1101,25,Barcelona,59,Empleado
1102,79,Madrid,138,Empresario
1103,75,Sevilla,162,Retirado
1104,45,Madrid,170,Sin empleo
1105,78,Valencia,72,Sin empleo
1106,26,Valencia,136,Empleado
1107,18,Sevilla,121,Sin empleo
1108,20,Madrid,48,Empleado
1109,70,Madrid,66,Retirado
1110,89,Valencia,117,Retirado
1111,37,Barcelona,75,Empleado
1112,50,Barcelona,61,Empleado
1113,24,Valencia,129,Estudiante
1114,71,Madrid,40,Retirado
1115,80,Valencia,164,Retirado
1116,70,Barcelona,136,Retirado
1117,19,Sevilla,148,Empleado
1118,32,Barcelona,134,Funcionario
1119,35,Sevilla,76,Funcionario
1120,50,Madrid,163,Funcionario
1121,33,Valencia,126,Empresario
1122,49,Barcelona,145,Empleado
1123,18,Valencia,89,Estudiante
1124,41,Madrid,159,Sin empleo
1125,35,Sevilla,178,Empleado
1126,74,Madrid,64,Retirado
1127,55,Valencia,91,Funcionario
1128,59,Valencia,129,Empresario
1129,31,Barcelona,175,Funcionario
1130,32,Sevilla,82,Empleado
1131,78,Valencia,120,Retirado
1132,46,Barcelona,139,Empleado
1133,48,Madrid,145,Empleado
1134,54,Madrid,146,Empleado
1135,55,Sevilla,35,Empleado
1136,71,Sevilla,69,Retirado
1137,29,Valencia,58,Empresario
1138,74,Madrid,50,Retirado
1139,31,Madrid,81,Empresario
1140,49,Valencia,99,Empleado
1141,18,Madrid,76,Empleado
1142,29,Valencia,115,Estudiante
1143,39,Valencia,88,Empleado
1144,34,Sevilla,104,Empleado
1145,35,Valencia,156,Funcionario
1146,64,Madrid,134,Empleado
1147,59,Madrid,134,Sin empleo
1148,31,Sevilla,119,Funcionario
1149,19,Sevilla,100,Empresario
1150,80,Madrid,121,Retirado
1151,25,Barcelona,166,Sin empleo
1152,66,Madrid,137,Retirado
1153,34,Valencia,62,Empleado
1154,78,Barcelona,135,Sin empleo
1155,58,Sevilla,169,Empresario
1156,81,Madrid,178,Retirado
1157,83,Madrid,34,Retirado
1158,54,Barcelona,146,Empresario
1159,80,Valencia,90,Retirado
1160,82,Sevilla,130,Empresario
1161,36,Barcelona,85,Empleado
1162,81,Madrid,83,Retirado
1163,56,Sevilla,81,Funcionario
1164,72,Barcelona,72,Retirado
1165,37,Barcelona,62,Empleado
1166,31,Valencia,158,Funcionario
1167,56,Valencia,165,Empresario
1168,48,Madrid,33,Retirado
1169,52,Sevilla,145,Empleado
1170,53,Sevilla,99,Empleado
1171,43,Madrid,95,Empleado
1172,51,Barcelona,144,Sin empleo
1173,62,Valencia,106,Funcionario
1174,85,Sevilla,147,Retirado
1175,78,Madrid,74,Retirado
1176,25,Barcelona,140,Empleado
1177,22,Madrid,99,Empleado
1178,84,Valencia,127,Retirado
1179,83,Madrid,88,Retirado
1180,46,Sevilla,69,Empleado
1181,33,Sevilla,158,Funcionario
1182,37,Valencia,117,Funcionario
1183,66,Barcelona,62,Retirado
1184,63,Sevilla,172,Funcionario
1185,46,Madrid,126,Empleado
1186,75,Valencia,140,Retirado
1187,62,Sevilla,114,Sin empleo
1188,79,Valencia,94,Sin empleo
1189,77,Barcelona,47,Retirado
1190,50,Madrid,133,Funcionario
1191,48,Barcelona,173,Empleado
1192,67,Madrid,58,Retirado
1193,73,Valencia,116,Sin empleo
1194,37,Sevilla,167,Funcionario
1195,70,Valencia,85,Retirado
1196,49,Sevilla,140,Sin empleo
1197,21,Valencia,142,Estudiante
1198,72,Madrid,46,Retirado
1199,55,Madrid,58,Empleado
1200,27,Valencia,132,Empleado
1201,62,Valencia,90,Empleado
1202,61,Madrid,46,Empleado
1203,53,Madrid,37,Empresario
1204,23,Valencia,48,Estudiante
1205,84,Madrid,139,Retirado
1206,88,Barcelona,116,Sin empleo
1207,64,Sevilla,158,Empleado
1208,21,Valencia,94,Estudiante
1209,42,Barcelona,45,Empleado
1210,58,Madrid,153,Funcionario
1211,72,Valencia,129,Retirado
1212,33,Barcelona,163,Empleado
1213,52,Valencia,81,Funcionario
1214,41,Barcelona,95,Empresario
1215,44,Valencia,110,Empresario
1216,76,Barcelona,178,Retirado
1217,83,Madrid,53,Retirado
1218,71,Barcelona,50,Retirado
1219,20,Valencia,166,Estudiante
1220,63,Madrid,72,Empresario
1221,48,Valencia,77,Funcionario
1222,23,Madrid,96,Estudiante
1223,35,Sevilla,179,Funcionario
1224,21,Valencia,57,Empleado
1225,74,Madrid,85,Retirado
1226,90,Madrid,128,Retirado
1227,87,Sevilla,80,Retirado
1228,26,Madrid,50,Empleado
1229,73,Madrid,115,Retirado
1230,54,Valencia,97,Funcionario
1231,36,Barcelona,61,Funcionario
1232,49,Valencia,178,Funcionario
1233,61,Barcelona,143,Empleado
1234,68,Madrid,153,Retirado
1235,51,Madrid,133,Empleado
1236,35,Sevilla,78,Empresario
1237,49,Valencia,129,Empleado
1238,46,Barcelona,35,Empleado
1239,64,Sevilla,135,Funcionario
1240,19,Barcelona,107,Empleado
1241,68,Valencia,73,Retirado
1242,54,Madrid,162,Funcionario
1243,25,Sevilla,115,Estudiante
1244,44,Barcelona,96,Empleado
1245,62,Sevilla,175,Empleado
1246,78,Barcelona,68,Retirado
1247,38,Sevilla,42,Empleado
1248,78,Sevilla,45,Retirado
1249,79,Madrid,104,Retirado
1250,68,Sevilla,92,Retirado
1251,63,Barcelona,79,Empleado
1252,42,Madrid,138,Empleado
1253,29,Valencia,51,Funcionario
1254,29,Sevilla,132,Empleado
1255,30,Madrid,109,Funcionario
1256,69,Valencia,179,Retirado
1257,58,Madrid,78,Empleado
1258,34,Sevilla,36,Empleado
1259,56,Valencia,138,Empleado
1260,89,Barcelona,38,Retirado
1261,24,Valencia,75,Empleado
1262,68,Madrid,108,Retirado
1263,47,Valencia,140,Empleado
1264,88,Sevilla,149,Retirado
1265,56,Madrid,30,Funcionario
1266,33,Valencia,134,Empleado
1267,82,Madrid,43,Retirado
1268,28,Barcelona,170,Empleado
1269,71,Barcelona,104,Retirado
1270,38,Barcelona,69,Funcionario
1271,67,Sevilla,144,Retirado
1272,39,Barcelona,161,Empleado
1273,88,Valencia,126,Retirado
1274,79,Madrid,39,Retirado
1275,66,Valencia,169,Empresario
1276,56,Sevilla,58,Empleado
1277,48,Sevilla,128,Empleado
1278,37,Sevilla,37,Empleado
1279,63,Barcelona,92,Empleado
1280,87,Madrid,88,Retirado
1281,38,Valencia,120,Sin empleo
1282,38,Valencia,145,Estudiante
1283,50,Sevilla,89,Empresario
1284,26,Valencia,108,Empleado
1285,48,Valencia,54,Empresario
1286,74,Barcelona,137,Retirado
1287,59,Barcelona,42,Empresario
1288,32,Barcelona,144,Empleado
1289,85,Sevilla,92,Retirado
1290,31,Madrid,107,Empresario
1291,31,Barcelona,108,Empleado
1292,90,Barcelona,86,Retirado
1293,86,Valencia,38,Retirado
1294,69,Madrid,176,Retirado
1295,65,Valencia,172,Retirado
1296,52,Madrid,58,Sin empleo
1297,35,Sevilla,79,Funcionario
1298,57,Madrid,108,Empleado
1299,82,Sevilla,134,Retirado
1300,85,Valencia,76,Retirado
1301,60,Barcelona,159,Empleado
1302,60,Sevilla,157,Empleado
1303,45,Sevilla,108,Funcionario
1304,75,Valencia,69,Retirado
1305,48,Valencia,58,Funcionario
1306,61,Sevilla,78,Funcionario
1307,50,Sevilla,176,Empleado
1308,43,Valencia,116,Empleado
1309,54,Madrid,57,Empleado
1310,45,Barcelona,54,Funcionario
1311,29,Valencia,166,Sin empleo
1312,57,Valencia,46,Empleado
1313,32,Madrid,99,Funcionario
1314,41,Sevilla,153,Empleado
1315,85,Madrid,111,Retirado
1316,49,Sevilla,95,Empleado
1317,68,Barcelona,98,Retirado
1318,53,Madrid,147,Retirado
1319,72,Valencia,43,Retirado
1320,51,Barcelona,52,Funcionario
1321,66,Sevilla,154,Retirado
1322,88,Barcelona,86,Retirado
1323,58,Valencia,30,Retirado
1324,47,Sevilla,48,Empleado
1325,24,Madrid,104,Sin empleo
1326,87,Barcelona,103,Retirado
1327,80,Sevilla,95,Retirado
1328,46,Valencia,60,Funcionario
1329,50,Madrid,163,Retirado
1330,72,Barcelona,96,Retirado
1331,75,Madrid,73,Retirado
1332,66,Madrid,75,Retirado
1333,21,Barcelona,115,Empleado
1334,46,Barcelona,78,Sin empleo
1335,70,Sevilla,66,Retirado
1336,59,Sevilla,141,Empleado
1337,23,Sevilla,128,Estudiante
1338,89,Barcelona,80,Retirado
1339,88,Madrid,113,Retirado
1340,39,Valencia,172,Sin empleo
1341,86,Valencia,56,Retirado
1342,54,Barcelona,103,Empleado
1343,34,Sevilla,42,Funcionario
1344,38,Barcelona,79,Funcionario
1345,60,Barcelona,152,Empleado
1346,57,Sevilla,156,Empleado
1347,72,Barcelona,30,Retirado
1348,71,Valencia,159,Retirado
1349,49,Sevilla,40,Empleado
1350,31,Barcelona,46,Sin empleo
1351,38,Valencia,96,Empleado
1352,82,Barcelona,178,Retirado
1353,43,Madrid,174,Sin empleo
1354,61,Barcelona,44,Empresario
1355,39,Madrid,92,Funcionario
1356,70,Valencia,136,Retirado
1357,27,Valencia,32,Empleado
1358,49,Sevilla,157,Empresario
1359,78,Barcelona,173,Retirado
1360,18,Valencia,38,Estudiante
1361,28,Sevilla,167,Estudiante
1362,69,Sevilla,165,Retirado
1363,55,Barcelona,142,Empleado
1364,40,Sevilla,68,Funcionario
1365,72,Madrid,127,Retirado
1366,22,Sevilla,87,Empleado
1367,52,Barcelona,141,Empleado
1368,21,Sevilla,42,Empresario
1369,55,Valencia,150,Empleado
1370,59,Valencia,40,Funcionario
1371,34,Sevilla,76,Funcionario
1372,31,Madrid,149,Sin empleo
1373,56,Madrid,33,Empresario
1374,73,Madrid,93,Retirado
1375,33,Valencia,147,Empleado
1376,62,Barcelona,168,Empleado
1377,68,Sevilla,47,Empresario
1378,23,Sevilla,168,Empleado
1379,50,Barcelona,60,Empleado
1380,77,Madrid,153,Retirado
1381,34,Sevilla,69,Sin empleo
1382,30,Madrid,72,Funcionario
1383,57,Sevilla,99,Empleado
1384,88,Sevilla,172,Retirado
1385,23,Sevilla,126,Empleado
1386,84,Valencia,136,Retirado
1387,52,Barcelona,59,Retirado
1388,25,Madrid,85,Sin empleo
1389,56,Madrid,109,Funcionario
1390,36,Valencia,163,Sin empleo
1391,67,Valencia,143,Retirado
1392,37,Sevilla,48,Sin empleo
1393,32,Barcelona,142,Empleado
1394,44,Valencia,41,Empleado
1395,25,Barcelona,49,Empresario
1396,68,Sevilla,50,Retirado
1397,50,Sevilla,70,Empleado
1398,71,Sevilla,171,Retirado
1399,86,Valencia,71,Retirado
1400,60,Madrid,164,Funcionario
1401,90,Valencia,76,Retirado
1402,85,Madrid,100,Retirado
1403,79,Sevilla,91,Retirado
1404,29,Barcelona,82,Empleado
1405,58,Sevilla,142,Empleado
1406,56,Madrid,63,Funcionario
1407,30,Sevilla,83,Sin empleo
1408,21,Madrid,126,Empleado
1409,44,Barcelona,118,Funcionario
1410,90,Valencia,177,Retirado
1411,21,Madrid,86,Empresario
1412,87,Madrid,128,Retirado
1413,75,Barcelona,149,Retirado
1414,36,Sevilla,45,Empleado
1415,72,Sevilla,40,Retirado
1416,51,Madrid,50,Empleado
1417,84,Sevilla,172,Sin empleo
1418,62,Madrid,41,Empleado
1419,22,Barcelona,56,Estudiante
1420,23,Barcelona,106,Estudiante
1421,25,Valencia,133,Empleado
1422,72,Valencia,58,Retirado
1423,29,Madrid,58,Funcionario
1424,63,Barcelona,160,Empleado
1425,90,Madrid,67,Empresario
1426,59,Sevilla,120,Empresario
1427,59,Valencia,130,Empleado
1428,62,Barcelona,152,Funcionario
1429,67,Madrid,42,Retirado
1430,59,Valencia,96,Funcionario
1431,34,Valencia,89,Empleado
1432,77,Valencia,121,Retirado
1433,26,Sevilla,57,Empleado
1434,20,Valencia,96,Estudiante
1435,86,Barcelona,104,Retirado
1436,20,Madrid,43,Empleado
1437,55,Barcelona,154,Funcionario
1438,41,Barcelona,128,Funcionario
1439,75,Sevilla,80,Retirado
1440,82,Valencia,47,Retirado
1441,45,Sevilla,57,Empleado
1442,57,Sevilla,160,Funcionario
1443,22,Sevilla,38,Estudiante
1444,33,Madrid,131,Sin empleo
1445,79,Valencia,57,Retirado
1446,66,Madrid,76,Retirado
1447,73,Madrid,177,Retirado
1448,48,Madrid,66,Funcionario
1449,62,Valencia,124,Sin empleo
1450,70,Madrid,49,Retirado
1451,88,Barcelona,59,Retirado
1452,39,Madrid,96,Empleado
1453,74,Sevilla,167,Retirado
1454,90,Sevilla,48,Retirado
1455,39,Sevilla,162,Funcionario
1456,66,Valencia,44,Retirado
1457,42,Sevilla,38,Funcionario
1458,75,Sevilla,171,Retirado
1459,60,Sevilla,128,Funcionario
1460,23,Barcelona,180,Estudiante
1461,37,Sevilla,39,Funcionario
1462,25,Valencia,151,Estudiante
1463,44,Sevilla,140,Empleado
1464,64,Madrid,44,Empleado
1465,31,Madrid,141,Sin empleo
1466,62,Valencia,142,Empleado
1467,83,Valencia,173,Retirado
1468,37,Barcelona,105,Empleado
1469,62,Valencia,49,Funcionario
1470,57,Sevilla,84,Empleado
1471,26,Sevilla,120,Estudiante
1472,59,Sevilla,119,Empleado
1473,81,Barcelona,115,Retirado
1474,71,Sevilla,76,Retirado
1475,76,Valencia,94,Retirado
1476,83,Sevilla,110,Retirado
1477,72,Sevilla,112,Sin empleo
1478,21,Valencia,130,Estudiante
1479,57,Madrid,60,Empleado
1480,38,Madrid,56,Empleado
1481,23,Sevilla,32,Estudiante
1482,54,Madrid,148,Empleado
1483,89,Valencia,56,Retirado
1484,25,Sevilla,127,Empleado
1485,59,Barcelona,34,Empresario
1486,29,Madrid,55,Empleado
1487,59,Sevilla,167,Empleado
1488,62,Madrid,62,Empleado
1489,65,Madrid,173,Retirado
1490,25,Sevilla,80,Empleado
1491,26,Valencia,98,Empleado
1492,26,Sevilla,70,Empresario
